"department","date","shift","staff_type","subclass","total"
"Οφθαλμολογία","2024-01-05","NIGHT","NURSE","NURSE_ASSISTANT","2"
"Οφθαλμολογία","2024-01-05","NIGHT","NURSE","NURSE","3"
"Οφθαλμολογία","2024-01-05","NIGHT","NURSE","HEAD_NURSE","1"
"Οφθαλμολογία","2024-01-05","NIGHT","ADMINISTRATIVE","Υπεύθυνος Αρχείου","1"
"Οφθαλμολογία","2024-01-05","NIGHT","ADMINISTRATIVE","Λογιστής","1"
"Οφθαλμολογία","2024-01-06","MORNING","DOCTOR","Ουρολογία","1"
"Οφθαλμολογία","2024-01-06","MORNING","DOCTOR","Οφθαλμολογία","1"
"Οφθαλμολογία","2024-01-06","MORNING","DOCTOR","Παθολογία","1"
"Οφθαλμολογία","2024-01-06","MORNING","NURSE","HEAD_NURSE","2"
"Οφθαλμολογία","2024-01-06","MORNING","NURSE","NURSE","4"
"Οφθαλμολογία","2024-01-06","MORNING","ADMINISTRATIVE","Τεχνικός","2"
"Οφθαλμολογία","2024-01-06","AFTERNOON","DOCTOR","Ενδοκρινολογία","1"
"Οφθαλμολογία","2024-01-06","AFTERNOON","DOCTOR","Ορθοπεδική","1"
"Οφθαλμολογία","2024-01-06","AFTERNOON","DOCTOR","Οφθαλμολογία","1"
"Οφθαλμολογία","2024-01-06","AFTERNOON","NURSE","NURSE","1"
"Οφθαλμολογία","2024-01-06","AFTERNOON","NURSE","HEAD_NURSE","5"
"Οφθαλμολογία","2024-01-06","AFTERNOON","ADMINISTRATIVE","Υπεύθυνος Αρχείου","1"
"Οφθαλμολογία","2024-01-06","AFTERNOON","ADMINISTRATIVE","Τεχνικός","1"
"Οφθαλμολογία","2024-01-06","NIGHT","DOCTOR","Χειρουργική","1"
"Οφθαλμολογία","2024-01-06","NIGHT","DOCTOR","Γαστρεντερολογία","2"
"Οφθαλμολογία","2024-01-06","NIGHT","NURSE","NURSE_ASSISTANT","1"
"Οφθαλμολογία","2024-01-06","NIGHT","NURSE","NURSE","4"
"Οφθαλμολογία","2024-01-06","NIGHT","NURSE","HEAD_NURSE","1"
"Οφθαλμολογία","2024-01-06","NIGHT","ADMINISTRATIVE","Υπεύθυνος Αρχείου","1"
"Οφθαλμολογία","2024-01-06","NIGHT","ADMINISTRATIVE","Διαχειριστής","1"
"Οφθαλμολογία","2024-01-07","MORNING","DOCTOR","Γαστρεντερολογία","2"
"Οφθαλμολογία","2024-01-07","MORNING","DOCTOR","Ουρολογία","1"
"Οφθαλμολογία","2024-01-07","MORNING","NURSE","HEAD_NURSE","3"
"Οφθαλμολογία","2024-01-07","MORNING","NURSE","NURSE_ASSISTANT","2"
"Οφθαλμολογία","2024-01-07","MORNING","NURSE","NURSE","1"
"Οφθαλμολογία","2024-01-07","MORNING","ADMINISTRATIVE","Τεχνικός","1"
"Οφθαλμολογία","2024-01-07","MORNING","ADMINISTRATIVE","Γραμματέας","1"
"Οφθαλμολογία","2024-01-07","AFTERNOON","DOCTOR","Ωτορινολαρυγγολογία","2"
"Οφθαλμολογία","2024-01-07","AFTERNOON","DOCTOR","Χειρουργική","1"
"Οφθαλμολογία","2024-01-07","AFTERNOON","NURSE","NURSE_ASSISTANT","1"
"Οφθαλμολογία","2024-01-07","AFTERNOON","NURSE","NURSE","5"
"Οφθαλμολογία","2024-01-07","AFTERNOON","ADMINISTRATIVE","Διαχειριστής","2"
"Οφθαλμολογία","2024-01-07","NIGHT","DOCTOR","Νεφρολογία","1"
"Οφθαλμολογία","2024-01-07","NIGHT","DOCTOR","Ορθοπεδική","1"
"Οφθαλμολογία","2024-01-07","NIGHT","DOCTOR","Ενδοκρινολογία","1"
"Οφθαλμολογία","2024-01-07","NIGHT","NURSE","NURSE","3"
"Οφθαλμολογία","2024-01-07","NIGHT","NURSE","HEAD_NURSE","3"
"Οφθαλμολογία","2024-01-07","NIGHT","ADMINISTRATIVE","Τεχνικός","1"
"Οφθαλμολογία","2024-01-07","NIGHT","ADMINISTRATIVE","Λογιστής","1"
"Παθολογία","2024-01-01","MORNING","DOCTOR","Καρδιολογία","1"
"Παθολογία","2024-01-01","MORNING","DOCTOR","Αιματολογία","1"
"Παθολογία","2024-01-01","MORNING","DOCTOR","Οφθαλμολογία","1"
"Παθολογία","2024-01-01","MORNING","NURSE","NURSE_ASSISTANT","3"
"Παθολογία","2024-01-01","MORNING","NURSE","HEAD_NURSE","1"
"Παθολογία","2024-01-01","MORNING","NURSE","NURSE","2"
"Παθολογία","2024-01-01","MORNING","ADMINISTRATIVE","Υπεύθυνος Αρχείου","1"
"Παθολογία","2024-01-01","MORNING","ADMINISTRATIVE","Διαχειριστής","1"
"Παθολογία","2024-01-01","AFTERNOON","DOCTOR","Ωτορινολαρυγγολογία","1"
"Παθολογία","2024-01-01","AFTERNOON","DOCTOR","Γαστρεντερολογία","1"
"Παθολογία","2024-01-01","AFTERNOON","DOCTOR","Οφθαλμολογία","1"
"Παθολογία","2024-01-01","AFTERNOON","NURSE","HEAD_NURSE","3"
"Παθολογία","2024-01-01","AFTERNOON","NURSE","NURSE","2"
"Παθολογία","2024-01-01","AFTERNOON","NURSE","NURSE_ASSISTANT","1"
"Παθολογία","2024-01-01","AFTERNOON","ADMINISTRATIVE","Λογιστής","1"
"Παθολογία","2024-01-01","AFTERNOON","ADMINISTRATIVE","Γραμματέας","1"
"Παθολογία","2024-01-01","NIGHT","DOCTOR","Παθολογία","1"
"Παθολογία","2024-01-01","NIGHT","DOCTOR","Πνευμονολογία","1"
"Παθολογία","2024-01-01","NIGHT","DOCTOR","Ωτορινολαρυγγολογία","1"
"Παθολογία","2024-01-01","NIGHT","NURSE","HEAD_NURSE","3"
"Παθολογία","2024-01-01","NIGHT","NURSE","NURSE_ASSISTANT","3"
"Παθολογία","2024-01-01","NIGHT","ADMINISTRATIVE","Διαχειριστής","1"
"Παθολογία","2024-01-01","NIGHT","ADMINISTRATIVE","Τεχνικός","1"
"Παθολογία","2024-01-02","MORNING","DOCTOR","Καρδιολογία","1"
"Παθολογία","2024-01-02","MORNING","DOCTOR","Οφθαλμολογία","1"
"Παθολογία","2024-01-02","MORNING","DOCTOR","Πνευμονολογία","1"
"Παθολογία","2024-01-02","MORNING","NURSE","HEAD_NURSE","2"
"Παθολογία","2024-01-02","MORNING","NURSE","NURSE_ASSISTANT","2"
"Παθολογία","2024-01-02","MORNING","NURSE","NURSE","2"
"Παθολογία","2024-01-02","MORNING","ADMINISTRATIVE","Υπεύθυνος Αρχείου","1"
"Παθολογία","2024-01-02","MORNING","ADMINISTRATIVE","Γραμματέας","1"
"Παθολογία","2024-01-02","AFTERNOON","DOCTOR","Καρδιολογία","1"
"Παθολογία","2024-01-02","AFTERNOON","DOCTOR","Χειρουργική","1"
"Παθολογία","2024-01-02","AFTERNOON","DOCTOR","Ορθοπεδική","1"
"Παθολογία","2024-01-02","AFTERNOON","NURSE","NURSE","3"
"Παθολογία","2024-01-02","AFTERNOON","NURSE","NURSE_ASSISTANT","2"
"Παθολογία","2024-01-02","AFTERNOON","NURSE","HEAD_NURSE","1"
"Παθολογία","2024-01-02","AFTERNOON","ADMINISTRATIVE","Τεχνικός","1"
"Παθολογία","2024-01-02","AFTERNOON","ADMINISTRATIVE","Διαχειριστής","1"
"Παθολογία","2024-01-02","NIGHT","DOCTOR","Μαιευτική","1"
"Παθολογία","2024-01-02","NIGHT","DOCTOR","Νευρολογία","1"
"Παθολογία","2024-01-02","NIGHT","DOCTOR","Ορθοπεδική","1"
"Παθολογία","2024-01-02","NIGHT","NURSE","NURSE","3"
"Παθολογία","2024-01-02","NIGHT","NURSE","NURSE_ASSISTANT","2"
"Παθολογία","2024-01-02","NIGHT","NURSE","HEAD_NURSE","1"
"Παθολογία","2024-01-02","NIGHT","ADMINISTRATIVE","Τεχνικός","1"
"Παθολογία","2024-01-02","NIGHT","ADMINISTRATIVE","Λογιστής","1"
"Παθολογία","2024-01-03","MORNING","DOCTOR","Αιματολογία","1"
"Παθολογία","2024-01-03","MORNING","DOCTOR","Ενδοκρινολογία","2"
"Παθολογία","2024-01-03","MORNING","NURSE","NURSE","4"
"Παθολογία","2024-01-03","MORNING","NURSE","NURSE_ASSISTANT","2"
"Παθολογία","2024-01-03","MORNING","ADMINISTRATIVE","Τεχνικός","1"
"Παθολογία","2024-01-03","MORNING","ADMINISTRATIVE","Υπεύθυνος Αρχείου","1"
"Παθολογία","2024-01-03","AFTERNOON","DOCTOR","Μαιευτική","1"
"Παθολογία","2024-01-03","AFTERNOON","DOCTOR","Χειρουργική","1"
"Παθολογία","2024-01-03","AFTERNOON","DOCTOR","Οφθαλμολογία","1"
"Παθολογία","2024-01-03","AFTERNOON","NURSE","HEAD_NURSE","3"
"Παθολογία","2024-01-03","AFTERNOON","NURSE","NURSE","1"
"Παθολογία","2024-01-03","AFTERNOON","NURSE","NURSE_ASSISTANT","2"
"Παθολογία","2024-01-03","AFTERNOON","ADMINISTRATIVE","Διαχειριστής","2"
"Παθολογία","2024-01-03","NIGHT","DOCTOR","Παθολογία","1"
"Παθολογία","2024-01-03","NIGHT","DOCTOR","Ορθοπεδική","2"
"Παθολογία","2024-01-03","NIGHT","NURSE","HEAD_NURSE","4"
"Παθολογία","2024-01-03","NIGHT","NURSE","NURSE","1"
"Παθολογία","2024-01-03","NIGHT","NURSE","NURSE_ASSISTANT","1"
"Παθολογία","2024-01-03","NIGHT","ADMINISTRATIVE","Διαχειριστής","1"
"Παθολογία","2024-01-03","NIGHT","ADMINISTRATIVE","Τεχνικός","1"
"Παθολογία","2024-01-04","MORNING","DOCTOR","Χειρουργική","1"
"Παθολογία","2024-01-04","MORNING","DOCTOR","Μαιευτική","1"
"Παθολογία","2024-01-04","MORNING","DOCTOR","Νεφρολογία","1"
"Παθολογία","2024-01-04","MORNING","NURSE","HEAD_NURSE","1"
"Παθολογία","2024-01-04","MORNING","NURSE","NURSE_ASSISTANT","1"
"Παθολογία","2024-01-04","MORNING","NURSE","NURSE","4"
"Παθολογία","2024-01-04","MORNING","ADMINISTRATIVE","Διαχειριστής","2"
"Παθολογία","2024-01-04","AFTERNOON","DOCTOR","Παιδιατρική","1"
"Παθολογία","2024-01-04","AFTERNOON","DOCTOR","Ουρολογία","2"
"Παθολογία","2024-01-04","AFTERNOON","NURSE","NURSE","4"
"Παθολογία","2024-01-04","AFTERNOON","NURSE","HEAD_NURSE","1"
"Παθολογία","2024-01-04","AFTERNOON","NURSE","NURSE_ASSISTANT","1"
"Παθολογία","2024-01-04","AFTERNOON","ADMINISTRATIVE","Τεχνικός","2"
"Παθολογία","2024-01-04","NIGHT","DOCTOR","Οφθαλμολογία","1"
"Παθολογία","2024-01-04","NIGHT","DOCTOR","Ωτορινολαρυγγολογία","1"
"Παθολογία","2024-01-04","NIGHT","DOCTOR","Ουρολογία","1"
"Παθολογία","2024-01-04","NIGHT","NURSE","NURSE","4"
"Παθολογία","2024-01-04","NIGHT","NURSE","NURSE_ASSISTANT","2"
"Παθολογία","2024-01-04","NIGHT","ADMINISTRATIVE","Λογιστής","1"
"Παθολογία","2024-01-04","NIGHT","ADMINISTRATIVE","Διαχειριστής","1"
"Παθολογία","2024-01-05","MORNING","DOCTOR","Παιδιατρική","1"
"Παθολογία","2024-01-05","MORNING","DOCTOR","Ωτορινολαρυγγολογία","1"
"Παθολογία","2024-01-05","MORNING","DOCTOR","Χειρουργική","1"
"Παθολογία","2024-01-05","MORNING","NURSE","NURSE","3"
"Παθολογία","2024-01-05","MORNING","NURSE","HEAD_NURSE","1"
"Παθολογία","2024-01-05","MORNING","NURSE","NURSE_ASSISTANT","2"
"Παθολογία","2024-01-05","MORNING","ADMINISTRATIVE","Διαχειριστής","1"
"Παθολογία","2024-01-05","MORNING","ADMINISTRATIVE","Λογιστής","1"
"Παθολογία","2024-01-05","AFTERNOON","DOCTOR","Ωτορινολαρυγγολογία","1"
"Παθολογία","2024-01-05","AFTERNOON","DOCTOR","Ενδοκρινολογία","1"
"Παθολογία","2024-01-05","AFTERNOON","DOCTOR","Παιδιατρική","1"
"Παθολογία","2024-01-05","AFTERNOON","NURSE","HEAD_NURSE","2"
"Παθολογία","2024-01-05","AFTERNOON","NURSE","NURSE","3"
"Παθολογία","2024-01-05","AFTERNOON","NURSE","NURSE_ASSISTANT","1"
"Παθολογία","2024-01-05","AFTERNOON","ADMINISTRATIVE","Γραμματέας","1"
"Παθολογία","2024-01-05","AFTERNOON","ADMINISTRATIVE","Λογιστής","1"
"Παθολογία","2024-01-05","NIGHT","DOCTOR","Γαστρεντερολογία","2"
"Παθολογία","2024-01-05","NIGHT","DOCTOR","Ορθοπεδική","1"
"Παθολογία","2024-01-05","NIGHT","NURSE","NURSE_ASSISTANT","2"
"Παθολογία","2024-01-05","NIGHT","NURSE","HEAD_NURSE","1"
"Παθολογία","2024-01-05","NIGHT","NURSE","NURSE","3"
"Παθολογία","2024-01-05","NIGHT","ADMINISTRATIVE","Γραμματέας","1"
"Παθολογία","2024-01-05","NIGHT","ADMINISTRATIVE","Διαχειριστής","1"
"Παθολογία","2024-01-06","MORNING","DOCTOR","Γαστρεντερολογία","1"
"Παθολογία","2024-01-06","MORNING","DOCTOR","Ενδοκρινολογία","1"
"Παθολογία","2024-01-06","MORNING","DOCTOR","Ορθοπεδική","1"
"Παθολογία","2024-01-06","MORNING","NURSE","NURSE","3"
"Παθολογία","2024-01-06","MORNING","NURSE","NURSE_ASSISTANT","1"
"Παθολογία","2024-01-06","MORNING","NURSE","HEAD_NURSE","2"
"Παθολογία","2024-01-06","MORNING","ADMINISTRATIVE","Λογιστής","2"
"Παθολογία","2024-01-06","AFTERNOON","DOCTOR","Οφθαλμολογία","1"
"Παθολογία","2024-01-06","AFTERNOON","DOCTOR","Μαιευτική","1"
"Παθολογία","2024-01-06","AFTERNOON","DOCTOR","Γαστρεντερολογία","1"
"Παθολογία","2024-01-06","AFTERNOON","NURSE","HEAD_NURSE","2"
"Παθολογία","2024-01-06","AFTERNOON","NURSE","NURSE","3"
"Παθολογία","2024-01-06","AFTERNOON","NURSE","NURSE_ASSISTANT","1"
"Παθολογία","2024-01-06","AFTERNOON","ADMINISTRATIVE","Τεχνικός","1"
"Παθολογία","2024-01-06","AFTERNOON","ADMINISTRATIVE","Διαχειριστής","1"
"Παθολογία","2024-01-06","NIGHT","DOCTOR","Ενδοκρινολογία","1"
"Παθολογία","2024-01-06","NIGHT","DOCTOR","Γαστρεντερολογία","1"
"Παθολογία","2024-01-06","NIGHT","DOCTOR","Ωτορινολαρυγγολογία","1"
"Παθολογία","2024-01-06","NIGHT","NURSE","HEAD_NURSE","2"
"Παθολογία","2024-01-06","NIGHT","NURSE","NURSE_ASSISTANT","3"
"Παθολογία","2024-01-06","NIGHT","NURSE","NURSE","1"
"Παθολογία","2024-01-06","NIGHT","ADMINISTRATIVE","Διαχειριστής","1"
"Παθολογία","2024-01-06","NIGHT","ADMINISTRATIVE","Λογιστής","1"
"Παθολογία","2024-01-07","MORNING","DOCTOR","Παθολογία","1"
"Παθολογία","2024-01-07","MORNING","DOCTOR","Ενδοκρινολογία","2"
"Παθολογία","2024-01-07","MORNING","NURSE","NURSE","2"
"Παθολογία","2024-01-07","MORNING","NURSE","HEAD_NURSE","4"
"Παθολογία","2024-01-07","MORNING","ADMINISTRATIVE","Διαχειριστής","1"
"Παθολογία","2024-01-07","MORNING","ADMINISTRATIVE","Υπεύθυνος Αρχείου","1"
"Παθολογία","2024-01-07","AFTERNOON","DOCTOR","Παιδιατρική","1"
"Παθολογία","2024-01-07","AFTERNOON","DOCTOR","Παθολογία","1"
"Παθολογία","2024-01-07","AFTERNOON","DOCTOR","Καρδιολογία","1"
"Παθολογία","2024-01-07","AFTERNOON","NURSE","NURSE","2"
"Παθολογία","2024-01-07","AFTERNOON","NURSE","HEAD_NURSE","4"
"Παθολογία","2024-01-07","AFTERNOON","ADMINISTRATIVE","Τεχνικός","2"
"Παθολογία","2024-01-07","NIGHT","DOCTOR","Καρδιολογία","1"
"Παθολογία","2024-01-07","NIGHT","DOCTOR","Παιδιατρική","1"
"Παθολογία","2024-01-07","NIGHT","DOCTOR","Νευρολογία","1"
"Παθολογία","2024-01-07","NIGHT","NURSE","HEAD_NURSE","2"
"Παθολογία","2024-01-07","NIGHT","NURSE","NURSE","3"
"Παθολογία","2024-01-07","NIGHT","NURSE","NURSE_ASSISTANT","1"
"Παθολογία","2024-01-07","NIGHT","ADMINISTRATIVE","Τεχνικός","2"
"Παιδιατρική","2024-01-01","MORNING","DOCTOR","Μαιευτική","1"
"Παιδιατρική","2024-01-01","MORNING","DOCTOR","Παθολογία","1"
"Παιδιατρική","2024-01-01","MORNING","DOCTOR","Νευρολογία","1"
"Παιδιατρική","2024-01-01","MORNING","NURSE","HEAD_NURSE","3"
"Παιδιατρική","2024-01-01","MORNING","NURSE","NURSE","2"
"Παιδιατρική","2024-01-01","MORNING","NURSE","NURSE_ASSISTANT","1"
"Παιδιατρική","2024-01-01","MORNING","ADMINISTRATIVE","Υπεύθυνος Αρχείου","1"
"Παιδιατρική","2024-01-01","MORNING","ADMINISTRATIVE","Λογιστής","1"
"Παιδιατρική","2024-01-01","AFTERNOON","DOCTOR","Ορθοπεδική","1"
"Παιδιατρική","2024-01-01","AFTERNOON","DOCTOR","Μαιευτική","1"
"Παιδιατρική","2024-01-01","AFTERNOON","DOCTOR","Καρδιολογία","1"
"Παιδιατρική","2024-01-01","AFTERNOON","NURSE","NURSE","2"
"Παιδιατρική","2024-01-01","AFTERNOON","NURSE","NURSE_ASSISTANT","1"
"Παιδιατρική","2024-01-01","AFTERNOON","NURSE","HEAD_NURSE","3"
"Παιδιατρική","2024-01-01","AFTERNOON","ADMINISTRATIVE","Λογιστής","1"
"Παιδιατρική","2024-01-01","AFTERNOON","ADMINISTRATIVE","Τεχνικός","1"
"Παιδιατρική","2024-01-01","NIGHT","DOCTOR","Ενδοκρινολογία","1"
"Παιδιατρική","2024-01-01","NIGHT","DOCTOR","Νευρολογία","1"
"Παιδιατρική","2024-01-01","NIGHT","DOCTOR","Πνευμονολογία","1"
"Παιδιατρική","2024-01-01","NIGHT","NURSE","NURSE_ASSISTANT","2"
"Παιδιατρική","2024-01-01","NIGHT","NURSE","NURSE","4"
"Παιδιατρική","2024-01-01","NIGHT","ADMINISTRATIVE","Τεχνικός","2"
"Παιδιατρική","2024-01-02","MORNING","DOCTOR","Οφθαλμολογία","1"
"Παιδιατρική","2024-01-02","MORNING","DOCTOR","Ενδοκρινολογία","1"
"Παιδιατρική","2024-01-02","MORNING","DOCTOR","Ορθοπεδική","1"
"Παιδιατρική","2024-01-02","MORNING","NURSE","NURSE_ASSISTANT","1"
"Παιδιατρική","2024-01-02","MORNING","NURSE","NURSE","1"
"Παιδιατρική","2024-01-02","MORNING","NURSE","HEAD_NURSE","4"
"Παιδιατρική","2024-01-02","MORNING","ADMINISTRATIVE","Υπεύθυνος Αρχείου","1"
"Παιδιατρική","2024-01-02","MORNING","ADMINISTRATIVE","Λογιστής","1"
"Παιδιατρική","2024-01-02","AFTERNOON","DOCTOR","Ωτορινολαρυγγολογία","1"
"Παιδιατρική","2024-01-02","AFTERNOON","DOCTOR","Παθολογία","1"
"Παιδιατρική","2024-01-02","AFTERNOON","DOCTOR","Χειρουργική","1"
"Παιδιατρική","2024-01-02","AFTERNOON","NURSE","HEAD_NURSE","2"
"Παιδιατρική","2024-01-02","AFTERNOON","NURSE","NURSE","2"
"Παιδιατρική","2024-01-02","AFTERNOON","NURSE","NURSE_ASSISTANT","2"
"Παιδιατρική","2024-01-02","AFTERNOON","ADMINISTRATIVE","Διαχειριστής","1"
